Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2020-11-7 14:19:25,31.2,276.1,0.1,0.2,0,1436.5,2397,33,Normal,1.16,58,0,0,0.8,235.5,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:24:25,31.2,277.2,0.1,0.2,0,1436.5,2397,45,Normal,1.16,72,0,0,0.8,236,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:29:25,31.2,274.9,0.1,0.2,0,1436.5,2397,31,Normal,1.17,56,0,0,0.8,237.7,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:34:26,31.2,248.5,0.4,0.1,0,1436.5,2397,20,Normal,1.17,45,0,0,0.8,236.2,50.02,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:39:26,31.2,247.6,0.2,0.1,0,1436.5,2397,15,Normal,1.17,40,0,0,0.8,237.1,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:44:26,31.1,247.9,0.2,0.1,0,1436.5,2397,12,Normal,1.17,34,0,0,0.8,236.9,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:49:26,31.1,250.2,0.2,0.1,0,1436.5,2398,9,Normal,1.17,31,0,0,0.7,236.2,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:54:26,31.1,247.4,0.2,0.1,0,1436.5,2398,6,Normal,1.17,28,0,0,0.7,236.9,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 14:59:26,31,247.7,0.2,0.1,0,1436.5,2398,3,Normal,1.17,26,0,0,0.7,237.1,50.01,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:4:27,31,246.2,0.2,0,0,1436.5,2398,0,Normal,1.17,21,0,0,0.7,236.2,50.01,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:9:27,31,248.3,0.4,0,0,1436.5,2398,0,Normal,1.17,19,0,0,0.7,236.2,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:14:27,31,245.8,0.2,0,0,1436.5,2398,0,Normal,1.17,13,0,0,0.7,237.3,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:19:27,31,209.2,0.4,0,0,1436.5,2398,0,Normal,1.17,8,0,0,0.7,236.4,49.98,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:24:27,30.9,199.4,0.1,0,0,1436.5,2398,0,Normal,1.17,3,0,0,0.7,237.3,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:29:27,30.9,207.9,0.2,0,0,1436.5,2398,0,Normal,1.17,0,0,0,0.7,236.2,49.98,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:34:27,30.9,250.5,0.2,0,0,1436.5,2398,0,Wait,1.17,0,0,0,0,236.4,50,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:39:28,30.8,157.2,0.1,0,0,1436.5,2398,0,Wait,1.17,0,0,0,0,235.7,49.99,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:44:28,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:49:28,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:54:28,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 15:59:28,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:4:28,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:9:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:14:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:19:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:24:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:29:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:34:29,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:39:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:44:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:49:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:54:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 16:59:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:4:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:9:30,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:14:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:19:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:24:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:29:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:34:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:39:31,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:44:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:49:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:54:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 17:59:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:4:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:9:32,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:14:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:19:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:24:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:29:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:34:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:39:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:44:33,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:49:34,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:54:34,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 18:59:34,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:4:34,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:9:34,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:14:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:19:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:24:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:29:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:34:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:39:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:44:35,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:49:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:54:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 19:59:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:4:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:9:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:14:36,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:19:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:24:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:29:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:34:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:39:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:44:37,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:49:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:54:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 20:59:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:4:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:9:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:14:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:19:38,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:24:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:29:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:34:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:39:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:44:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:49:39,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:54:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 21:59:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:4:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:9:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:14:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:19:40,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:24:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:29:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:34:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:39:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:44:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:49:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:54:41,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 22:59:42,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:4:42,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:9:42,0,0,0,0,0,1436.5,2398,0,PV power off,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:13:57,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:18:57,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:23:57,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:28:58,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:33:58,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:38:58,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:43:58,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-7 23:48:58,0,0,0,0,0,1436.5,2398,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.19,43.095,384.982,574.6
2020-11-6 0:3:26,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:8:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:13:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:18:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:23:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:28:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:33:27,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:38:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:43:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:48:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:53:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 0:58:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:3:28,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:8:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:13:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:18:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:23:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:28:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:33:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:38:29,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:43:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:48:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:53:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 1:58:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:3:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:8:30,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:13:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:18:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:23:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:28:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:33:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:38:31,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:43:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:48:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:53:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 2:58:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:3:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:8:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:13:32,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:18:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:23:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:28:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:33:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:38:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:43:33,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:48:34,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:53:34,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 3:58:34,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-6 4:3:34,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
